1~2019~9~sinhala-09-t1-l03-ep10~10~1~3~දේශීය නර්තනයේ රන් සලකුණ~හෙළයේ මහා නර්තනවේදියාණන් වන එස්. පණිභාරතයන් පිළිබඳව  අධ්‍යයනය කිරීම.~ දේශීය නර්තන සම්ප්‍රදායක් වන උඩරට, පහතරට, සබරගමු නැටුම් සම්ප්‍රදායන් හදුන්වාදීම සහ වාද්‍ය භාණ්ඩ හැදින්වීම , සිංහල නර්තන කලාවේ පිතෘ එස්, පණිභාරතයන් පිළිබඳව අධ්‍යයනය කිරීම.
2~2019~9~sinhala-09-t1-l03-ep11~11~1~3~දේශීය නර්තනයේ රන් සලකුණ~පණිභාරතයන් දැයට දායාද කළ සුවිශේෂී කලා නිර්මාණයන් පිළිබඳව  අධ්‍යයනය කිරීම.~ මුද්‍රා නාට්‍ය නිර්මාණ හදුන්වාදීම, සිරිසඟබෝ සහ කුරුළුබැද්ද නාට්‍ය රසවින්දනය පිළිබඳව  අධ්‍යයනය කිරීම.
3~2019~9~sinhala-09-t1-l03-ep12~12~1~3~දේශීය නර්තනයේ රන් සලකුණ~ යුගල පද හඳුන්වාදීම~ සමානාර්ථ යුගල පද, විරුද්ධාර්ථ යුගල පද, පද දෙකේ ම අර්ථයක් රහිත යුගල පද සහ පද දෙකම පුර්වක්‍රියා ලෙස යෙදෙන පද පිළිබඳව අධ්‍යයනය කිරීම.
4~2019~9~sinhala-09-t1-l03-ep13~13~1~3~දේශීය නර්තනයේ රන් සලකුණ~යුගල පද අභ්‍යාස පිළිබඳව  අධ්‍යයනය කිරීම.~විරුද්ධ අර්ථයක් ඇති යුගල පද සහ විරුද්ධාර්ථ පද සහිත අභ්‍යාසයන් පිළිබඳව  අධ්‍යයනය  කිරීම.
5~2019~9~sinhala-09-t1-l04-ep14~14~1~4~ස්ටීවන් හෝකින්~ස්ටීවන් හෝකීන් විද්‍යාඥයා පිළිබඳ විස්තරය~ ස්ටීවන් හෝකීන් විද්‍යාඥයා පිළිබඳ විස්තරය,පර්යේෂණ පත්‍රිකා හැඳින්වීම සහ පාඩම ඇසුරෙන් අභ්‍යාස පිළිතුරු සාකච්ඡා කිරීම.
